H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
5,5,2,1,1,1,2,10550
5,5,2,1,1,1,3,10500
5,5,2,1,1,1,4,10450
5,5,2,0,0,0,0,9300
5,5,2,0,0,0,1,9600
5,5,2,0,0,0,2,9550
5,5,2,0,0,0,3,9500
5,5,2,0,0,0,4,9450
5,5,2,0,0,1,0,9600
5,5,2,0,0,1,1,9900
5,5,2,0,0,1,2,9850
5,5,2,0,0,1,3,9800
5,5,2,0,0,1,4,9750
5,5,2,0,1,0,0,9650
5,5,2,0,1,0,1,9950
5,5,2,0,1,0,2,9900
5,5,2,0,1,0,3,9850
5,5,2,0,1,0,4,9800
5,5,2,0,1,1,0,9950
5,5,2,0,1,1,1,10250
5,5,2,0,1,1,2,10200
5,5,2,0,1,1,3,10150
5,5,2,0,1,1,4,10100
5,5,3,1,0,0,0,9550
5,5,3,1,0,0,1,9850
5,5,3,1,0,0,2,9800
5,5,3,1,0,0,3,9750
5,5,3,1,0,0,4,9700
5,5,3,1,0,1,0,9850
5,5,3,1,0,1,1,10150
5,5,3,1,0,1,2,10100
5,5,3,1,0,1,3,10050
5,5,3,1,0,1,4,10000
5,5,3,1,1,0,0,9900
5,5,3,1,1,0,1,10200
5,5,3,1,1,0,2,10150
5,5,3,1,1,0,3,10100
5,5,3,1,1,0,4,10050
5,5,3,1,1,1,0,10200
5,5,3,1,1,1,1,10500
5,5,3,1,1,1,2,10450
5,5,3,1,1,1,3,10400
5,5,3,1,1,1,4,10350
5,5,3,0,0,0,0,9200
5,5,3,0,0,0,1,9500
5,5,3,0,0,0,2,9450
5,5,3,0,0,0,3,9400
5,5,3,0,0,0,4,9350
5,5,3,0,0,1,0,9500
5,5,3,0,0,1,1,9800
5,5,3,0,0,1,2,9750
5,5,3,0,0,1,3,9700
5,5,3,0,0,1,4,9650
5,5,3,0,1,0,0,9550
5,5,3,0,1,0,1,9850
5,5,3,0,1,0,2,9800
5,5,3,0,1,0,3,9750
5,5,3,0,1,0,4,9700
5,5,3,0,1,1,0,9850
5,5,3,0,1,1,1,10150
5,5,3,0,1,1,2,10100
5,5,3,0,1,1,3,10050
5,5,3,0,1,1,4,10000
4,5,1,1,0,0,0,7700
4,5,1,1,0,0,1,8000
4,5,1,1,0,0,2,7950
4,5,1,1,0,0,3,7900
4,5,1,1,0,0,4,7850
4,5,1,1,0,1,0,8000
4,5,1,1,0,1,1,8300
4,5,1,1,0,1,2,8250
4,5,1,1,0,1,3,8200
4,5,1,1,0,1,4,8150
4,5,1,1,1,0,0,8050
4,5,1,1,1,0,1,8350
4,5,1,1,1,0,2,8300
4,5,1,1,1,0,3,8250
4,5,1,1,1,0,4,8200
4,5,1,1,1,1,0,8350
4,5,1,1,1,1,1,8650
4,5,1,1,1,1,2,8600
4,5,1,1,1,1,3,8550
4,5,1,1,1,1,4,8500
4,5,1,0,0,0,0,7350
4,5,1,0,0,0,1,7650
4,5,1,0,0,0,2,7600
4,5,1,0,0,0,3,7550
4,5,1,0,0,0,4,7500
4,5,1,0,0,1,0,7650
4,5,1,0,0,1,1,7950
4,5,1,0,0,1,2,7900
4,5,1,0,0,1,3,7850
4,5,1,0,0,1,4,7800
4,5,1,0,1,0,0,7700
4,5,1,0,1,0,1,8000
4,5,1,0,1,0,2,7950
4,5,1,0,1,0,3,7900
4,5,1,0,1,0,4,7850
4,5,1,0,1,1,0,8000
4,5,1,0,1,1,1,8300
4,5,1,0,1,1,2,8250
4,5,1,0,1,1,3,8200
4,5,1,0,1,1,4,8150
4,5,2,1,0,0,0,7650
4,5,2,1,0,0,1,7950
4,5,2,1,0,0,2,7900
4,5,2,1,0,0,3,7850
4,5,2,1,0,0,4,7800
4,5,2,1,0,1,0,7950
4,5,2,1,0,1,1,8250
4,5,2,1,0,1,2,8200
4,5,2,1,0,1,3,8150
4,5,2,1,0,1,4,8100
4,5,2,1,1,0,0,8000
4,5,2,1,1,0,1,8300
4,5,2,1,1,0,2,8250
4,5,2,1,1,0,3,8200
4,5,2,1,1,0,4,8150
4,5,2,1,1,1,0,8300
4,5,2,1,1,1,1,8600
4,5,2,1,1,1,2,8550
4,5,2,1,1,1,3,8500
4,5,2,1,1,1,4,8450
4,5,2,0,0,0,0,7300
4,5,2,0,0,0,1,7600
4,5,2,0,0,0,2,7550
4,5,2,0,0,0,3,7500
4,5,2,0,0,0,4,7450
4,5,2,0,0,1,0,7600
4,5,2,0,0,1,1,7900
4,5,2,0,0,1,2,7850
4,5,2,0,0,1,3,7800
4,5,2,0,0,1,4,7750
4,5,2,0,1,0,0,7650
4,5,2,0,1,0,1,7950
4,5,2,0,1,0,2,7900
4,5,2,0,1,0,3,7850
4,5,2,0,1,0,4,7800
4,5,2,0,1,1,0,7950
4,5,2,0,1,1,1,8250
4,5,2,0,1,1,2,8200
4,5,2,0,1,1,3,8150
4,5,2,0,1,1,4,8100
4,5,3,1,0,0,0,7550
4,5,3,1,0,0,1,7850
4,5,3,1,0,0,2,7800
4,5,3,1,0,0,3,7750
4,5,3,1,0,0,4,7700
4,5,3,1,0,1,0,7850
4,5,3,1,0,1,1,8150
4,5,3,1,0,1,2,8100
4,5,3,1,0,1,3,8050
4,5,3,1,0,1,4,8000
4,5,3,1,1,0,0,7900
4,5,3,1,1,0,1,8200
4,5,3,1,1,0,2,8150
4,5,3,1,1,0,3,8100
4,5,3,1,1,0,4,8050
4,5,3,1,1,1,0,8200
4,5,3,1,1,1,1,8500
4,5,3,1,1,1,2,8450
4,5,3,1,1,1,3,8400
4,5,3,1,1,1,4,8350
4,5,3,0,0,0,0,7200
4,5,3,0,0,0,1,7500
4,5,3,0,0,0,2,7450
4,5,3,0,0,0,3,7400
4,5,3,0,0,0,4,7350
4,5,3,0,0,1,0,7500
4,5,3,0,0,1,1,7800
4,5,3,0,0,1,2,7750
4,5,3,0,0,1,3,7700
4,5,3,0,0,1,4,7650
4,5,3,0,1,0,0,7550
4,5,3,0,1,0,1,7850
4,5,3,0,1,0,2,7800
4,5,3,0,1,0,3,7750
4,5,3,0,1,0,4,7700
4,5,3,0,1,1,0,7850
4,5,3,0,1,1,1,8150
4,5,3,0,1,1,2,8100
4,5,3,0,1,1,3,8050
4,5,3,0,1,1,4,8000
3,5,1,1,0,0,0,5700
3,5,1,1,0,0,1,6000
3,5,1,1,0,0,2,5950
3,5,1,1,0,0,3,5900
3,5,1,1,0,0,4,5850
3,5,1,1,0,1,0,6000
3,5,1,1,0,1,1,6300
3,5,1,1,0,1,2,6250
3,5,1,1,0,1,3,6200
3,5,1,1,0,1,4,6150
3,5,1,1,1,0,0,6050
3,5,1,1,1,0,1,6350
3,5,1,1,1,0,2,6300
3,5,1,1,1,0,3,6250
3,5,1,1,1,0,4,6200
3,5,1,1,1,1,0,6350
3,5,1,1,1,1,1,6650
3,5,1,1,1,1,2,6600
3,5,1,1,1,1,3,6550
3,5,1,1,1,1,4,6500
3,5,1,0,0,0,0,5350
3,5,1,0,0,0,1,5650
3,5,1,0,0,0,2,5600
3,5,1,0,0,0,3,5550
3,5,1,0,0,0,4,5500
3,5,1,0,0,1,0,5650
3,5,1,0,0,1,1,5950
3,5,1,0,0,1,2,5900
3,5,1,0,0,1,3,5850
3,5,1,0,0,1,4,5800
3,5,1,0,1,0,0,5700
3,5,1,0,1,0,1,6000
3,5,1,0,1,0,2,5950
3,5,1,0,1,0,3,5900
3,5,1,0,1,0,4,5850
3,5,1,0,1,1,0,6000
3,5,1,0,1,1,1,6300
3,5,1,0,1,1,2,6250
3,5,1,0,1,1,3,6200
3,5,1,0,1,1,4,6150
3,5,2,1,0,0,0,5650
3,5,2,1,0,0,1,5950
3,5,2,1,0,0,2,5900
3,5,2,1,0,0,3,5850
3,5,2,1,0,0,4,5800
3,5,2,1,0,1,0,5950
3,5,2,1,0,1,1,6250
3,5,2,1,0,1,2,6200
3,5,2,1,0,1,3,6150
3,5,2,1,0,1,4,6100
3,5,2,1,1,0,0,6000
3,5,2,1,1,0,1,6300
3,5,2,1,1,0,2,6250
3,5,2,1,1,0,3,6200
3,5,2,1,1,0,4,6150
3,5,2,1,1,1,0,6300
3,5,2,1,1,1,1,6600
3,5,2,1,1,1,2,6550
3,5,2,1,1,1,3,6500
3,5,2,1,1,1,4,6450
3,5,2,0,0,0,0,5300
3,5,2,0,0,0,1,5600
3,5,2,0,0,0,2,5550
3,5,2,0,0,0,3,5500
3,5,2,0,0,0,4,5450
3,5,2,0,0,1,0,5600
3,5,2,0,0,1,1,5900
3,5,2,0,0,1,2,5850
3,5,2,0,0,1,3,5800
3,5,2,0,0,1,4,5750
3,5,2,0,1,0,0,5650
3,5,2,0,1,0,1,5950
3,5,2,0,1,0,2,5900
3,5,2,0,1,0,3,5850
3,5,2,0,1,0,4,5800
3,5,2,0,1,1,0,5950
3,5,2,0,1,1,1,6250
3,5,2,0,1,1,2,6200
3,5,2,0,1,1,3,6150
3,5,2,0,1,1,4,6100
3,5,3,1,0,0,0,5550
3,5,3,1,0,0,1,5850
3,5,3,1,0,0,2,5800
3,5,3,1,0,0,3,5750
3,5,3,1,0,0,4,5700
3,5,3,1,0,1,0,5850
3,5,3,1,0,1,1,6150
3,5,3,1,0,1,2,6100
3,5,3,1,0,1,3,6050
3,5,3,1,0,1,4,6000
3,5,3,1,1,0,0,5900
3,5,3,1,1,0,1,6200
3,5,3,1,1,0,2,6150
3,5,3,1,1,0,3,6100
3,5,3,1,1,0,4,6050
3,5,3,1,1,1,0,6200
3,5,3,1,1,1,1,6500
3,5,3,1,1,1,2,6450
3,5,3,1,1,1,3,6400
3,5,3,1,1,1,4,6350
3,5,3,0,0,0,0,5200
3,5,3,0,0,0,1,5500
3,5,3,0,0,0,2,5450
3,5,3,0,0,0,3,5400
3,5,3,0,0,0,4,5350
3,5,3,0,0,1,0,5500
3,5,3,0,0,1,1,5800
3,5,3,0,0,1,2,5750
3,5,3,0,0,1,3,5700
3,5,3,0,0,1,4,5650
3,5,3,0,1,0,0,5550
3,5,3,0,1,0,1,5850
3,5,3,0,1,0,2,5800
3,5,3,0,1,0,3,5750
3,5,3,0,1,0,4,5700
3,5,3,0,1,1,0,5850
3,5,3,0,1,1,1,6150
3,5,3,0,1,1,2,6100
3,5,3,0,1,1,3,6050
3,5,3,0,1,1,4,6000
2,5,1,1,0,0,0,4700
2,5,1,1,0,0,1,5000
2,5,1,1,0,0,2,4950
2,5,1,1,0,0,3,4900
2,5,1,1,0,0,4,4850
2,5,1,1,0,1,0,5000
2,5,1,1,0,1,1,5300
2,5,1,1,0,1,2,5250
2,5,1,1,0,1,3,5200
2,5,1,1,0,1,4,5150
2,5,1,1,1,0,0,5050
2,5,1,1,1,0,1,5350
2,5,1,1,1,0,2,5300
2,5,1,1,1,0,3,5250
2,5,1,1,1,0,4,5200
2,5,1,1,1,1,0,5350
2,5,1,1,1,1,1,5650
2,5,1,1,1,1,2,5600
2,5,1,1,1,1,3,5550
2,5,1,1,1,1,4,5500
2,5,1,0,0,0,0,4350
2,5,1,0,0,0,1,4650
2,5,1,0,0,0,2,4600
2,5,1,0,0,0,3,4550
2,5,1,0,0,0,4,4500
2,5,1,0,0,1,0,4650
2,5,1,0,0,1,1,4950
2,5,1,0,0,1,2,4900
2,5,1,0,0,1,3,4850
2,5,1,0,0,1,4,4800
2,5,1,0,1,0,0,4700
2,5,1,0,1,0,1,5000
2,5,1,0,1,0,2,4950
2,5,1,0,1,0,3,4900
2,5,1,0,1,0,4,4850
2,5,1,0,1,1,0,5000
2,5,1,0,1,1,1,5300
2,5,1,0,1,1,2,5250
2,5,1,0,1,1,3,5200
2,5,1,0,1,1,4,5150
2,5,2,1,0,0,0,4650
2,5,2,1,0,0,1,4950
2,5,2,1,0,0,2,4900
2,5,2,1,0,0,3,4850
2,5,2,1,0,0,4,4800
2,5,2,1,0,1,0,4950
2,5,2,1,0,1,1,5250
2,5,2,1,0,1,2,5200
2,5,2,1,0,1,3,5150
2,5,2,1,0,1,4,5100
2,5,2,1,1,0,0,5000
2,5,2,1,1,0,1,5300
2,5,2,1,1,0,2,5250
2,5,2,1,1,0,3,5200
2,5,2,1,1,0,4,5150
2,5,2,1,1,1,0,5300
2,5,2,1,1,1,1,5600
2,5,2,1,1,1,2,5550
2,5,2,1,1,1,3,5500
2,5,2,1,1,1,4,5450
2,5,2,0,0,0,0,4300
2,5,2,0,0,0,1,4600
2,5,2,0,0,0,2,4550
2,5,2,0,0,0,3,4500
2,5,2,0,0,0,4,4450
2,5,2,0,0,1,0,4600
2,5,2,0,0,1,1,4900
2,5,2,0,0,1,2,4850
2,5,2,0,0,1,3,4800
2,5,2,0,0,1,4,4750
2,5,2,0,1,0,0,4650
2,5,2,0,1,0,1,4950
2,5,2,0,1,0,2,4900
2,5,2,0,1,0,3,4850
2,5,2,0,1,0,4,4800
2,5,2,0,1,1,0,4950
2,5,2,0,1,1,1,5250
2,5,2,0,1,1,2,5200
2,5,2,0,1,1,3,5150
2,5,2,0,1,1,4,5100
2,5,3,1,0,0,0,4550
2,5,3,1,0,0,1,4850
2,5,3,1,0,0,2,4800
2,5,3,1,0,0,3,4750
2,5,3,1,0,0,4,4700
2,5,3,1,0,1,0,4850
2,5,3,1,0,1,1,5150
2,5,3,1,0,1,2,5100
2,5,3,1,0,1,3,5050
2,5,3,1,0,1,4,5000
2,5,3,1,1,0,0,4900
2,5,3,1,1,0,1,5200
2,5,3,1,1,0,2,5150
2,5,3,1,1,0,3,5100
2,5,3,1,1,0,4,5050
2,5,3,1,1,1,0,5200
2,5,3,1,1,1,1,5500
2,5,3,1,1,1,2,5450
2,5,3,1,1,1,3,5400
2,5,3,1,1,1,4,5350
2,5,3,0,0,0,0,4200
2,5,3,0,0,0,1,4500
2,5,3,0,0,0,2,4450
2,5,3,0,0,0,3,4400
2,5,3,0,0,0,4,4350
2,5,3,0,0,1,0,4500
2,5,3,0,0,1,1,4800
2,5,3,0,0,1,2,4750
2,5,3,0,0,1,3,4700
2,5,3,0,0,1,4,4650
2,5,3,0,1,0,0,4550
2,5,3,0,1,0,1,4850
2,5,3,0,1,0,2,4800
2,5,3,0,1,0,3,4750
2,5,3,0,1,0,4,4700
2,5,3,0,1,1,0,4850
2,5,3,0,1,1,1,5150
2,5,3,0,1,1,2,5100
2,5,3,0,1,1,3,5050
2,5,3,0,1,1,4,5000
5,6,1,1,0,0,0,12750
5,6,1,1,0,0,1,12950
5,6,1,1,0,0,2,13000
5,6,1,1,0,0,3,13100
5,6,1,1,0,0,4,12900
5,6,1,1,0,1,0,13250
5,6,1,1,0,1,1,13450
5,6,1,1,0,1,2,13500
5,6,1,1,0,1,3,13600
5,6,1,1,0,1,4,13400
5,6,1,1,1,0,0,13200
5,6,1,1,1,0,1,13400
5,6,1,1,1,0,2,13450
5,6,1,1,1,0,3,13550
5,6,1,1,1,0,4,13350
5,6,1,1,1,1,0,13700
5,6,1,1,1,1,1,13900
5,6,1,1,1,1,2,13950
5,6,1,1,1,1,3,14050
5,6,1,1,1,1,4,13850
5,6,1,0,0,0,0,12300
5,6,1,0,0,0,1,12500
5,6,1,0,0,0,2,12550
5,6,1,0,0,0,3,12650
5,6,1,0,0,0,4,12450
5,6,1,0,0,1,0,12800
5,6,1,0,0,1,1,13000
5,6,1,0,0,1,2,13050
5,6,1,0,0,1,3,13150
5,6,1,0,0,1,4,12950
5,6,1,0,1,0,0,12750
5,6,1,0,1,0,1,12950
5,6,1,0,1,0,2,13000
5,6,1,0,1,0,3,13100
5,6,1,0,1,0,4,12900
5,6,1,0,1,1,0,13250
5,6,1,0,1,1,1,13450
5,6,1,0,1,1,2,13500
5,6,1,0,1,1,3,13600
5,6,1,0,1,1,4,13400
5,6,2,1,0,0,0,12700
5,6,2,1,0,0,1,12900
5,6,2,1,0,0,2,12950
5,6,2,1,0,0,3,13050
5,6,2,1,0,0,4,12850
5,6,2,1,0,1,0,13200
5,6,2,1,0,1,1,13400
5,6,2,1,0,1,2,13450
5,6,2,1,0,1,3,13550
5,6,2,1,0,1,4,13350
5,6,2,1,1,0,0,13150
5,6,2,1,1,0,1,13350
5,6,2,1,1,0,2,13400
5,6,2,1,1,0,3,13500
5,6,2,1,1,0,4,13300
5,6,2,1,1,1,0,13650
5,6,2,1,1,1,1,13850
5,6,2,1,1,1,2,13900
5,6,2,1,1,1,3,14000
5,6,2,1,1,1,4,13800
5,6,2,0,0,0,0,12250
5,6,2,0,0,0,1,12450
5,6,2,0,0,0,2,12500
5,6,2,0,0,0,3,12600
5,6,2,0,0,0,4,12400
5,6,2,0,0,1,0,12750
5,6,2,0,0,1,1,12950
5,6,2,0,0,1,2,13000
5,6,2,0,0,1,3,13100
5,6,2,0,0,1,4,12900
5,6,2,0,1,0,0,12700
5,6,2,0,1,0,1,12900
5,6,2,0,1,0,2,12950
5,6,2,0,1,0,3,13050
5,6,2,0,1,0,4,12850
5,6,2,0,1,1,0,13200
5,6,2,0,1,1,1,13400
5,6,2,0,1,1,2,13450
5,6,2,0,1,1,3,13550
5,6,2,0,1,1,4,13350
5,6,3,1,0,0,0,12650
5,6,3,1,0,0,1,12850
5,6,3,1,0,0,2,12900
5,6,3,1,0,0,3,13000
5,6,3,1,0,0,4,12800
5,6,3,1,0,1,0,13150
5,6,3,1,0,1,1,13350
5,6,3,1,0,1,2,13400
5,6,3,1,0,1,3,13500
5,6,3,1,0,1,4,13300
5,6,3,1,1,0,0,13100
5,6,3,1,1,0,1,13300
5,6,3,1,1,0,2,13350
5,6,3,1,1,0,3,13450
5,6,3,1,1,0,4,13250
5,6,3,1,1,1,0,13600
5,6,3,1,1,1,1,13800
5,6,3,1,1,1,2,13850
5,6,3,1,1,1,3,13950
5,6,3,1,1,1,4,13750
5,6,3,0,0,0,0,12200
5,6,3,0,0,0,1,12400
5,6,3,0,0,0,2,12450
5,6,3,0,0,0,3,12550
5,6,3,0,0,0,4,12350
5,6,3,0,0,1,0,12700
5,6,3,0,0,1,1,12900
5,6,3,0,0,1,2,12950
5,6,3,0,0,1,3,13050
5,6,3,0,0,1,4,12850
5,6,3,0,1,0,0,12650
5,6,3,0,1,0,1,12850
5,6,3,0,1,0,2,12900
5,6,3,0,1,0,3,13000
5,6,3,0,1,0,4,12800
5,6,3,0,1,1,0,13150
5,6,3,0,1,1,1,13350
5,6,3,0,1,1,2,13400
5,6,3,0,1,1,3,13500
5,6,3,0,1,1,4,13300
4,6,1,1,0,0,0,9750
4,6,1,1,0,0,1,9950
4,6,1,1,0,0,2,10000
4,6,1,1,0,0,3,10100
4,6,1,1,0,0,4,9900
4,6,1,1,0,1,0,10250
4,6,1,1,0,1,1,10450
4,6,1,1,0,1,2,10500
4,6,1,1,0,1,3,10600
4,6,1,1,0,1,4,10400
4,6,1,1,1,0,0,10200
4,6,1,1,1,0,1,10400
4,6,1,1,1,0,2,10450
4,6,1,1,1,0,3,10550
4,6,1,1,1,0,4,10350
4,6,1,1,1,1,0,10700
4,6,1,1,1,1,1,10900
4,6,1,1,1,1,2,10950
4,6,1,1,1,1,3,11050
4,6,1,1,1,1,4,10850
4,6,1,0,0,0,0,9300
4,6,1,0,0,0,1,9500
4,6,1,0,0,0,2,9550
4,6,1,0,0,0,3,9650
4,6,1,0,0,0,4,9450
4,6,1,0,0,1,0,9800
4,6,1,0,0,1,1,10000
4,6,1,0,0,1,2,10050
4,6,1,0,0,1,3,10150
4,6,1,0,0,1,4,9950
4,6,1,0,1,0,0,9750
4,6,1,0,1,0,1,9950
4,6,1,0,1,0,2,10000
4,6,1,0,1,0,3,10100
4,6,1,0,1,0,4,9900
4,6,1,0,1,1,0,10250
4,6,1,0,1,1,1,10450
4,6,1,0,1,1,2,10500
4,6,1,0,1,1,3,10600
4,6,1,0,1,1,4,10400
4,6,2,1,0,0,0,9700
4,6,2,1,0,0,1,9900
4,6,2,1,0,0,2,9950
4,6,2,1,0,0,3,10050
4,6,2,1,0,0,4,9850
4,6,2,1,0,1,0,10200
4,6,2,1,0,1,1,10400
4,6,2,1,0,1,2,10450
4,6,2,1,0,1,3,10550
4,6,2,1,0,1,4,10350
4,6,2,1,1,0,0,10150
4,6,2,1,1,0,1,10350
4,6,2,1,1,0,2,10400
4,6,2,1,1,0,3,10500
4,6,2,1,1,0,4,10300
4,6,2,1,1,1,0,10650
4,6,2,1,1,1,1,10850
4,6,2,1,1,1,2,10900
4,6,2,1,1,1,3,11000
4,6,2,1,1,1,4,10800
4,6,2,0,0,0,0,9250
4,6,2,0,0,0,1,9450
4,6,2,0,0,0,2,9500
4,6,2,0,0,0,3,9600
4,6,2,0,0,0,4,9400
4,6,2,0,0,1,0,9750
4,6,2,0,0,1,1,9950
4,6,2,0,0,1,2,10000
4,6,2,0,0,1,3,10100
4,6,2,0,0,1,4,9900
4,6,2,0,1,0,0,9700
4,6,2,0,1,0,1,9900
4,6,2,0,1,0,2,9950
4,6,2,0,1,0,3,10050
4,6,2,0,1,0,4,9850
4,6,2,0,1,1,0,10200
4,6,2,0,1,1,1,10400
4,6,2,0,1,1,2,10450
4,6,2,0,1,1,3,10550
4,6,2,0,1,1,4,10350
4,6,3,1,0,0,0,9650
4,6,3,1,0,0,1,9850
4,6,3,1,0,0,2,9900
4,6,3,1,0,0,3,10000
4,6,3,1,0,0,4,9800
4,6,3,1,0,1,0,10150
4,6,3,1,0,1,1,10350
4,6,3,1,0,1,2,10400
4,6,3,1,0,1,3,10500
4,6,3,1,0,1,4,10300
4,6,3,1,1,0,0,10100
4,6,3,1,1,0,1,10300
4,6,3,1,1,0,2,10350
4,6,3,1,1,0,3,10450
4,6,3,1,1,0,4,10250
4,6,3,1,1,1,0,10600
4,6,3,1,1,1,1,10800
4,6,3,1,1,1,2,10850
4,6,3,1,1,1,3,10950
4,6,3,1,1,1,4,10750
4,6,3,0,0,0,0,9200
4,6,3,0,0,0,1,9400
4,6,3,0,0,0,2,9450
4,6,3,0,0,0,3,9550
4,6,3,0,0,0,4,9350
4,6,3,0,0,1,0,9700
4,6,3,0,0,1,1,9900
4,6,3,0,0,1,2,9950
4,6,3,0,0,1,3,10050
4,6,3,0,0,1,4,9850
4,6,3,0,1,0,0,9650
4,6,3,0,1,0,1,9850
4,6,3,0,1,0,2,9900
4,6,3,0,1,0,3,10000
4,6,3,0,1,0,4,9800
4,6,3,0,1,1,0,10150
4,6,3,0,1,1,1,10350
4,6,3,0,1,1,2,10400
4,6,3,0,1,1,3,10500
4,6,3,0,1,1,4,10300
3,6,1,1,0,0,0,6750
3,6,1,1,0,0,1,6950
3,6,1,1,0,0,2,7000
3,6,1,1,0,0,3,7100
3,6,1,1,0,0,4,6900
3,6,1,1,0,1,0,7250
3,6,1,1,0,1,1,7450
3,6,1,1,0,1,2,7500
3,6,1,1,0,1,3,7600
3,6,1,1,0,1,4,7400
3,6,1,1,1,0,0,7200
3,6,1,1,1,0,1,7400
3,6,1,1,1,0,2,7450
3,6,1,1,1,0,3,7550
3,6,1,1,1,0,4,7350
3,6,1,1,1,1,0,7700
3,6,1,1,1,1,1,7900
3,6,1,1,1,1,2,7950
3,6,1,1,1,1,3,8050
3,6,1,1,1,1,4,7850
3,6,1,0,0,0,0,6300
3,6,1,0,0,0,1,6500
3,6,1,0,0,0,2,6550
3,6,1,0,0,0,3,6650
3,6,1,0,0,0,4,6450
3,6,1,0,0,1,0,6800
3,6,1,0,0,1,1,7000
3,6,1,0,0,1,2,7050
3,6,1,0,0,1,3,7150
3,6,1,0,0,1,4,6950
3,6,1,0,1,0,0,6750
3,6,1,0,1,0,1,6950
3,6,1,0,1,0,2,7000
3,6,1,0,1,0,3,7100
3,6,1,0,1,0,4,6900
3,6,1,0,1,1,0,7250
3,6,1,0,1,1,1,7450
3,6,1,0,1,1,2,7500
3,6,1,0,1,1,3,7600
3,6,1,0,1,1,4,7400
3,6,2,1,0,0,0,6700
3,6,2,1,0,0,1,6900
3,6,2,1,0,0,2,6950
3,6,2,1,0,0,3,7050
3,6,2,1,0,0,4,6850
3,6,2,1,0,1,0,7200
3,6,2,1,0,1,1,7400
3,6,2,1,0,1,2,7450
3,6,2,1,0,1,3,7550
3,6,2,1,0,1,4,7350
3,6,2,1,1,0,0,7150
3,6,2,1,1,0,1,7350
3,6,2,1,1,0,2,7400
3,6,2,1,1,0,3,7500
3,6,2,1,1,0,4,7300
3,6,2,1,1,1,0,7650
3,6,2,1,1,1,1,7850
3,6,2,1,1,1,2,7900
3,6,2,1,1,1,3,8000
3,6,2,1,1,1,4,7800
3,6,2,0,0,0,0,6250
3,6,2,0,0,0,1,6450
3,6,2,0,0,0,2,6500
3,6,2,0,0,0,3,6600
3,6,2,0,0,0,4,6400
3,6,2,0,0,1,0,6750
3,6,2,0,0,1,1,6950
3,6,2,0,0,1,2,7000
3,6,2,0,0,1,3,7100
3,6,2,0,0,1,4,6900
3,6,2,0,1,0,0,6700
3,6,2,0,1,0,1,6900
3,6,2,0,1,0,2,6950
3,6,2,0,1,0,3,7050
3,6,2,0,1,0,4,6850
3,6,2,0,1,1,0,7200
3,6,2,0,1,1,1,7400
3,6,2,0,1,1,2,7450
3,6,2,0,1,1,3,7550
3,6,2,0,1,1,4,7350
3,6,3,1,0,0,0,6650
3,6,3,1,0,0,1,6850
3,6,3,1,0,0,2,6900
3,6,3,1,0,0,3,7000
3,6,3,1,0,0,4,6800
3,6,3,1,0,1,0,7150
3,6,3,1,0,1,1,7350
3,6,3,1,0,1,2,7400
3,6,3,1,0,1,3,7500
3,6,3,1,0,1,4,7300
3,6,3,1,1,0,0,7100
3,6,3,1,1,0,1,7300
3,6,3,1,1,0,2,7350
3,6,3,1,1,0,3,7450
3,6,3,1,1,0,4,7250
3,6,3,1,1,1,0,7600
3,6,3,1,1,1,1,7800
3,6,3,1,1,1,2,7850
3,6,3,1,1,1,3,7950
3,6,3,1,1,1,4,7750
3,6,3,0,0,0,0,6200
3,6,3,0,0,0,1,6400
3,6,3,0,0,0,2,6450
3,6,3,0,0,0,3,6550
3,6,3,0,0,0,4,6350
3,6,3,0,0,1,0,6700
3,6,3,0,0,1,1,6900
3,6,3,0,0,1,2,6950
3,6,3,0,0,1,3,7050
3,6,3,0,0,1,4,6850
3,6,3,0,1,0,0,6650
3,6,3,0,1,0,1,6850
3,6,3,0,1,0,2,6900
3,6,3,0,1,0,3,7000
3,6,3,0,1,0,4,6800
3,6,3,0,1,1,0,7150
3,6,3,0,1,1,1,7350
3,6,3,0,1,1,2,7400
3,6,3,0,1,1,3,7500
3,6,3,0,1,1,4,7300
2,6,1,1,0,0,0,4750
2,6,1,1,0,0,1,4950
2,6,1,1,0,0,2,5000
2,6,1,1,0,0,3,5100
2,6,1,1,0,0,4,4900
2,6,1,1,0,1,0,5250
2,6,1,1,0,1,1,5450
2,6,1,1,0,1,2,5500
2,6,1,1,0,1,3,5600
2,6,1,1,0,1,4,5400
2,6,1,1,1,0,0,5200
2,6,1,1,1,0,1,5400
2,6,1,1,1,0,2,5450
2,6,1,1,1,0,3,5550
2,6,1,1,1,0,4,5350
2,6,1,1,1,1,0,5700
2,6,1,1,1,1,1,5900
2,6,1,1,1,1,2,5950
2,6,1,1,1,1,3,6050
2,6,1,1,1,1,4,5850
2,6,1,0,0,0,0,4300
2,6,1,0,0,0,1,4500
2,6,1,0,0,0,2,4550
2,6,1,0,0,0,3,4650
2,6,1,0,0,0,4,4450
2,6,1,0,0,1,0,4800
2,6,1,0,0,1,1,5000
2,6,1,0,0,1,2,5050
2,6,1,0,0,1,3,5150
2,6,1,0,0,1,4,4950
2,6,1,0,1,0,0,4750
2,6,1,0,1,0,1,4950
2,6,1,0,1,0,2,5000
2,6,1,0,1,0,3,5100
2,6,1,0,1,0,4,4900
2,6,1,0,1,1,0,5250
2,6,1,0,1,1,1,5450
